Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week,Has_Children,Has_Elderly,Has_Disabled
INC-2025-1548,2025-07-25T04:54:13,Monaragala,WET,Forest Fire,1,LOW,29,0,Rescue Teams|Medical Kits,82,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,8,5,5,44,False,MODERATE,0,True,7,3,4,True,True,False
INC-2025-1549,2025-08-16T05:37:54,Gampaha,WET,Medical Emergency,3,HIGH,31,0,Rescue Teams|Medical Kits,100,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,5,2,2,96,False,MODERATE,0,True,8,20,5,False,False,False
INC-2026-1550,2026-06-19T21:08:18,Kegalle,WET,High Winds/Cyclone,2,MEDIUM,532,0,Rescue Teams|Medical Kits,64,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,2,0,5,40,False,MODERATE,0,True,6,3,4,True,False,False
INC-2025-1551,2025-10-18T22:09:05,Anuradhapura,WET,Drought,2,MEDIUM,1366,0,Rescue Teams|Medical Kits,82,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,8,5,3,50,False,MODERATE,0,True,10,3,5,False,False,False
INC-2025-1552,2025-01-11T23:08:02,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,125,0,Rescue Teams|Medical Kits,58,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,6,5,3,7,False,MODERATE,0,True,1,0,5,True,False,False
INC-2025-1553,2025-09-18T15:47:31,Nuwara Eliya,WET,Landslide,3,HIGH,866,5,Rescue Teams|Medical Kits,112,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,4,1,4,71,False,MODERATE,0,True,9,14,3,True,False,False
INC-2025-1554,2025-01-30T21:17:15,Polonnaruwa,WET,Drought,2,MEDIUM,815,0,Rescue Teams|Medical Kits,61,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,10,1,4,22,False,MODERATE,0,True,1,4,3,True,True,False
INC-2025-1555,2025-03-25T03:52:22,Kegalle,WET,High Winds/Cyclone,1,LOW,426,0,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,4,5,2,24,False,MODERATE,0,True,3,19,1,False,False,False
INC-2026-1556,2026-02-09T22:25:52,Rathnapura,WET,Flood,3,HIGH,2742,0,Rescue Teams|Medical Kits,100,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,7,3,0,86,False,MODERATE,0,True,2,2,0,True,False,False
INC-2025-1557,2025-09-07T02:09:19,Puttalam,WET,High Winds/Cyclone,2,MEDIUM,208,0,Rescue Teams|Medical Kits,23,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,3,1,4,14,False,MODERATE,0,True,9,4,6,True,False,False
INC-2025-1558,2025-04-20T17:10:34,Badulla,WET,Forest Fire,1,LOW,97,0,Rescue Teams|Medical Kits,87,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,5,3,1,86,False,MODERATE,0,True,4,4,6,False,False,False
INC-2025-1559,2025-12-04T23:46:26,Monaragala,WET,Forest Fire,1,LOW,71,0,Rescue Teams|Medical Kits,94,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,1,2,1,7,False,MODERATE,0,True,12,14,3,True,False,False
INC-2025-1560,2025-08-01T22:47:17,Kandy,WET,Landslide,3,HIGH,1150,6,Rescue Teams|Medical Kits,54,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,5,0,1,76,False,MODERATE,0,True,8,17,4,False,False,False
INC-2026-1561,2026-01-26T16:34:46,Colombo,WET,Medical Emergency,2,MEDIUM,35,1,Rescue Teams|Medical Kits,73,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,5,2,5,8,False,MODERATE,0,True,1,23,0,False,True,True
INC-2025-1562,2025-07-06T11:40:09,Galle,WET,High Winds/Cyclone,1,LOW,158,0,Rescue Teams|Medical Kits,27,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,3,2,3,7,False,MODERATE,0,True,7,14,6,False,False,False
INC-2026-1563,2026-02-28T16:42:32,Puttalam,WET,High Winds/Cyclone,2,MEDIUM,358,1,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,10,3,4,15,False,MODERATE,0,True,2,5,5,False,True,False
INC-2025-1564,2025-06-22T15:17:39,Badulla,WET,Forest Fire,1,LOW,63,0,Rescue Teams|Medical Kits,16,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,8,4,5,39,False,MODERATE,0,True,6,22,6,False,False,False
INC-2025-1565,2025-11-29T18:09:13,Anuradhapura,WET,Drought,3,HIGH,1487,0,Rescue Teams|Medical Kits,73,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,6,1,2,71,False,MODERATE,0,True,11,3,5,True,True,False
INC-2025-1566,2025-01-22T10:12:47,Gampaha,WET,Medical Emergency,1,LOW,44,0,Rescue Teams|Medical Kits,25,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,4,5,2,46,False,MODERATE,0,True,1,2,2,True,False,False
INC-2025-1567,2025-10-10T05:40:55,Kandy,WET,Landslide,4,CRITICAL,1360,5,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,1,5,5,64,False,MODERATE,0,True,10,14,4,True,False,False
INC-2025-1568,2025-11-19T13:15:45,Polonnaruwa,WET,Drought,3,HIGH,1268,0,Rescue Teams|Medical Kits,84,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,0,2,2,63,False,MODERATE,0,True,11,12,2,True,False,False
INC-2025-1569,2025-12-23T08:01:31,Matara,WET,High Winds/Cyclone,2,MEDIUM,150,0,Rescue Teams|Medical Kits,106,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,10,3,0,38,False,MODERATE,0,True,12,1,1,True,False,False
INC-2025-1570,2025-10-31T16:26:18,Nuwara Eliya,WET,Landslide,4,CRITICAL,1580,14,Rescue Teams|Medical Kits,95,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,1,2,1,37,False,MODERATE,0,True,10,14,4,True,False,False
INC-2025-1571,2025-06-26T03:11:29,Polonnaruwa,WET,Drought,2,MEDIUM,615,0,Rescue Teams|Medical Kits,63,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,9,3,4,65,False,MODERATE,0,True,6,8,3,False,True,False
INC-2025-1572,2025-01-17T23:15:59,Anuradhapura,WET,Drought,2,MEDIUM,943,0,Rescue Teams|Medical Kits,66,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,5,0,97,False,MODERATE,0,True,1,7,4,False,True,False
INC-2026-1573,2026-03-24T21:35:36,Gampaha,WET,Medical Emergency,3,HIGH,21,0,Rescue Teams|Medical Kits,91,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,4,0,0,33,False,MODERATE,0,True,3,21,1,False,False,False
INC-2025-1574,2025-10-20T22:01:59,Kandy,WET,Flood,3,HIGH,5042,0,Rescue Teams|Medical Kits,26,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,1,3,5,74,False,MODERATE,0,True,10,5,0,True,False,False
INC-2026-1575,2026-05-22T10:13:42,Colombo,WET,Building Collapse,2,MEDIUM,26,0,Rescue Teams|Medical Kits,51,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,9,3,4,76,False,MODERATE,0,True,5,23,4,True,False,False
INC-2025-1576,2025-09-03T05:31:07,Kandy,WET,Flood,3,HIGH,2660,0,Rescue Teams|Medical Kits,85,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,8,5,0,1,False,MODERATE,0,True,9,10,2,True,True,False
INC-2025-1577,2025-03-01T18:48:54,Badulla,WET,Forest Fire,1,LOW,73,0,Rescue Teams|Medical Kits,36,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,7,2,2,57,False,MODERATE,0,True,3,7,5,False,False,False
INC-2026-1578,2026-08-02T12:56:36,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,146,0,Rescue Teams|Medical Kits,42,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,9,5,4,74,False,MODERATE,0,True,8,17,6,True,False,False
INC-2025-1579,2025-11-01T10:44:09,Kandy,WET,Flood,3,HIGH,4172,0,Rescue Teams|Medical Kits,116,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,2,0,3,28,False,MODERATE,0,True,11,15,5,True,True,False
INC-2025-1580,2025-11-24T11:02:19,Matara,WET,High Winds/Cyclone,2,MEDIUM,161,0,Rescue Teams|Medical Kits,92,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,3,3,5,20,False,MODERATE,0,True,11,18,0,True,False,False
INC-2026-1581,2026-08-06T08:04:29,Gampaha,WET,Medical Emergency,1,LOW,28,1,Rescue Teams|Medical Kits,30,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,7,2,5,27,False,MODERATE,0,True,8,7,3,True,False,False
INC-2025-1582,2025-04-24T00:18:54,Galle,WET,High Winds/Cyclone,2,MEDIUM,132,0,Rescue Teams|Medical Kits,23,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,4,3,3,22,False,MODERATE,0,True,4,19,3,True,False,True
INC-2026-1583,2026-07-01T04:52:41,Puttalam,WET,High Winds/Cyclone,4,CRITICAL,293,0,Rescue Teams|Medical Kits,107,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,4,2,1,12,False,MODERATE,0,True,7,18,2,True,False,False
INC-2025-1584,2025-10-30T14:53:25,Colombo,WET,Medical Emergency,1,LOW,23,0,Rescue Teams|Medical Kits,94,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,10,4,3,89,False,MODERATE,0,True,10,12,3,True,False,False
INC-2025-1585,2025-10-09T10:55:33,Nuwara Eliya,WET,Landslide,2,MEDIUM,2414,30,Rescue Teams|Medical Kits,96,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,5,5,0,53,False,MODERATE,0,True,10,19,3,False,True,False
INC-2026-1586,2026-01-30T17:56:59,Colombo,WET,Building Collapse,2,MEDIUM,28,1,Rescue Teams|Medical Kits,105,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,0,5,1,39,False,MODERATE,0,True,1,15,4,True,False,False
INC-2026-1587,2026-05-21T05:22:59,Galle,WET,High Winds/Cyclone,1,LOW,93,0,Rescue Teams|Medical Kits,46,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,3,3,2,39,False,MODERATE,0,True,5,23,3,False,True,False
INC-2025-1588,2025-03-15T02:58:53,Nuwara Eliya,WET,Flood,1,LOW,7458,80,Rescue Teams|Medical Kits,50,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,5,0,5,76,False,MODERATE,0,True,3,8,5,True,False,False
INC-2025-1589,2025-12-08T03:37:17,Nuwara Eliya,WET,Landslide,4,CRITICAL,1642,6,Rescue Teams|Medical Kits,51,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,4,3,2,24,False,MODERATE,0,True,12,13,0,True,False,False
INC-2025-1590,2025-05-30T12:50:25,Rathnapura,WET,Flood,3,HIGH,1957,20,Rescue Teams|Medical Kits,37,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,1,5,0,3,False,MODERATE,0,True,5,21,4,True,False,False
INC-2025-1591,2025-09-05T05:39:17,Matara,WET,High Winds/Cyclone,1,LOW,296,0,Rescue Teams|Medical Kits,63,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,9,5,3,76,False,MODERATE,0,True,9,20,4,False,False,False
INC-2025-1592,2025-05-11T09:31:40,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,122,0,Rescue Teams|Medical Kits,92,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,0,4,1,100,False,MODERATE,0,True,5,2,6,True,False,True
INC-2025-1593,2025-04-09T12:01:55,Nuwara Eliya,WET,Landslide,4,CRITICAL,1374,5,Rescue Teams|Medical Kits,81,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,9,1,1,32,False,MODERATE,0,True,4,8,2,True,True,False
INC-2026-1594,2026-01-03T02:38:41,Matara,WET,High Winds/Cyclone,2,MEDIUM,289,0,Rescue Teams|Medical Kits,118,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,2,2,1,93,False,MODERATE,0,True,1,23,5,True,False,False
INC-2025-1595,2025-10-26T01:02:28,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,129,0,Rescue Teams|Medical Kits,86,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,8,4,2,77,False,MODERATE,0,True,10,0,6,True,False,False
INC-2026-1596,2026-01-08T12:28:14,Kandy,WET,Landslide,2,MEDIUM,1793,0,Rescue Teams|Medical Kits,66,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,0,2,3,15,False,MODERATE,0,True,1,9,3,False,False,False
INC-2025-1597,2025-06-06T10:32:19,Polonnaruwa,WET,Drought,2,MEDIUM,504,0,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,10,3,5,48,False,MODERATE,0,True,6,14,4,True,True,False
INC-2025-1598,2025-12-03T19:36:12,Polonnaruwa,WET,Drought,2,MEDIUM,940,0,Rescue Teams|Medical Kits,70,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,0,0,2,79,False,MODERATE,0,True,12,3,2,True,False,False
INC-2025-1599,2025-03-05T17:15:07,Monaragala,WET,Forest Fire,1,LOW,20,1,Rescue Teams|Medical Kits,68,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,5,0,5,43,False,MODERATE,0,True,3,14,2,True,False,False
INC-2026-1600,2026-02-26T14:53:22,Rathnapura,WET,Flood,3,HIGH,2490,0,Rescue Teams|Medical Kits,51,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,2,4,81,False,MODERATE,0,True,2,8,3,False,True,False
INC-2026-1601,2026-03-23T23:47:35,Badulla,WET,Forest Fire,1,LOW,76,0,Rescue Teams|Medical Kits,105,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,3,3,2,39,False,MODERATE,0,True,3,0,0,False,True,False
INC-2025-1602,2025-04-16T09:54:00,Kandy,WET,Flood,3,HIGH,5378,0,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,1,2,0,16,False,MODERATE,0,True,4,15,2,False,False,False
INC-2025-1603,2025-02-13T06:16:04,Colombo,WET,Medical Emergency,1,LOW,25,0,Rescue Teams|Medical Kits,24,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,6,1,4,82,False,MODERATE,0,True,2,12,3,False,False,False
INC-2026-1604,2026-03-22T00:56:21,Nuwara Eliya,WET,Landslide,3,HIGH,1300,14,Rescue Teams|Medical Kits,112,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,4,4,48,False,MODERATE,0,True,3,7,6,False,True,False
INC-2025-1605,2025-03-07T06:58:34,Colombo,WET,Medical Emergency,1,LOW,49,0,Rescue Teams|Medical Kits,59,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,6,3,0,27,False,MODERATE,0,True,3,4,4,True,False,False
INC-2025-1606,2025-09-12T09:56:07,Colombo,WET,Building Collapse,2,MEDIUM,73,1,Rescue Teams|Medical Kits,110,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,1,0,68,False,MODERATE,0,True,9,19,4,True,False,False
INC-2026-1607,2026-06-08T17:12:53,Rathnapura,WET,Flood,2,MEDIUM,2972,15,Rescue Teams|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,5,3,3,54,False,MODERATE,0,True,6,1,0,True,False,False
INC-2026-1608,2026-06-09T10:40:42,Hambantota,WET,High Winds/Cyclone,1,LOW,102,0,Rescue Teams|Medical Kits,92,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,7,2,3,98,False,MODERATE,0,True,6,1,1,False,False,False
INC-2026-1609,2026-04-22T08:17:17,Gampaha,WET,Medical Emergency,1,LOW,27,0,Rescue Teams|Medical Kits,73,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,0,1,3,49,False,MODERATE,0,True,4,4,2,False,False,False
INC-2025-1610,2025-11-23T03:20:46,Monaragala,WET,Forest Fire,1,LOW,70,0,Rescue Teams|Medical Kits,40,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,1,0,2,96,False,MODERATE,0,True,11,14,6,True,False,False
INC-2026-1611,2026-08-19T09:10:06,Anuradhapura,WET,Drought,3,HIGH,925,0,Rescue Teams|Medical Kits,116,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,5,3,2,92,False,MODERATE,0,True,8,22,2,False,True,True
INC-2025-1612,2025-04-27T12:29:05,Polonnaruwa,WET,Drought,2,MEDIUM,747,0,Rescue Teams|Medical Kits,38,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,10,1,3,55,False,MODERATE,0,True,4,10,6,True,False,False
INC-2026-1613,2026-05-06T08:14:39,Kandy,WET,Flood,4,CRITICAL,4799,0,Rescue Teams|Medical Kits,109,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,4,4,5,46,False,MODERATE,0,True,5,0,2,True,False,False
INC-2025-1614,2025-03-02T10:14:03,Badulla,WET,Forest Fire,3,HIGH,20,0,Rescue Teams|Medical Kits,79,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,7,2,3,54,False,MODERATE,0,True,3,10,6,True,False,False
INC-2025-1615,2025-08-31T07:20:11,Rathnapura,WET,Flood,3,HIGH,2495,0,Rescue Teams|Medical Kits,74,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,9,3,3,85,False,MODERATE,0,True,8,13,6,False,False,False
INC-2026-1616,2026-03-02T07:15:35,Colombo,WET,Building Collapse,1,LOW,38,1,Rescue Teams|Medical Kits,36,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,5,1,0,False,MODERATE,0,True,3,11,0,True,True,False
INC-2026-1617,2026-03-23T00:49:28,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,140,0,Rescue Teams|Medical Kits,34,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,4,0,2,8,False,MODERATE,0,True,3,15,0,True,True,False
INC-2025-1618,2025-03-10T12:54:07,Matara,WET,High Winds/Cyclone,2,MEDIUM,372,0,Rescue Teams|Medical Kits,79,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,2,2,3,38,False,MODERATE,0,True,3,18,0,True,False,False
INC-2025-1619,2025-04-10T13:51:49,Nuwara Eliya,WET,Landslide,3,HIGH,805,9,Rescue Teams|Medical Kits,60,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,8,5,5,89,False,MODERATE,0,True,4,23,3,False,False,False
INC-2025-1620,2025-11-18T06:25:54,Badulla,WET,Forest Fire,2,MEDIUM,49,0,Rescue Teams|Medical Kits,16,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,5,4,2,25,False,MODERATE,0,True,11,6,1,True,True,True
INC-2025-1621,2025-11-21T23:41:32,Kandy,WET,Landslide,4,CRITICAL,1151,3,Rescue Teams|Medical Kits,94,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,0,4,4,38,False,MODERATE,0,True,11,3,4,False,True,False
INC-2025-1622,2025-05-13T16:06:46,Rathnapura,WET,Flood,3,HIGH,2988,0,Rescue Teams|Medical Kits,42,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,0,4,28,False,MODERATE,0,True,5,3,1,True,False,False
INC-2026-1623,2026-02-18T14:23:52,Nuwara Eliya,WET,Landslide,3,HIGH,2360,0,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,9,1,2,20,False,MODERATE,0,True,2,2,2,False,False,False
INC-2026-1624,2026-06-20T06:27:07,Puttalam,WET,High Winds/Cyclone,3,HIGH,389,0,Rescue Teams|Medical Kits,34,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,3,2,0,11,False,MODERATE,0,True,6,18,5,True,False,True
INC-2026-1625,2026-07-17T03:17:16,Nuwara Eliya,WET,Landslide,2,MEDIUM,1622,16,Rescue Teams|Medical Kits,52,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,7,3,4,11,False,MODERATE,0,True,7,2,4,True,True,True
INC-2025-1626,2025-02-06T20:34:52,Puttalam,WET,High Winds/Cyclone,2,MEDIUM,408,0,Rescue Teams|Medical Kits,54,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,4,0,4,94,False,MODERATE,0,True,2,23,3,False,True,False
INC-2026-1627,2026-04-10T04:44:24,Hambantota,WET,High Winds/Cyclone,1,LOW,125,2,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,0,3,0,88,False,MODERATE,0,True,4,1,4,False,False,False
INC-2026-1628,2026-05-13T15:49:16,Colombo,WET,Building Collapse,2,MEDIUM,68,1,Rescue Teams|Medical Kits,79,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,2,5,0,81,False,MODERATE,0,True,5,23,2,False,True,False
INC-2025-1629,2025-10-04T09:19:54,Anuradhapura,WET,Drought,3,HIGH,1806,0,Rescue Teams|Medical Kits,88,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,1,5,0,1,False,MODERATE,0,True,10,4,5,True,False,False
INC-2026-1630,2026-03-18T17:23:36,Gampaha,WET,Medical Emergency,2,MEDIUM,24,1,Rescue Teams|Medical Kits,99,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,4,4,2,78,False,MODERATE,0,True,3,22,2,False,False,False
INC-2026-1631,2026-07-25T21:41:33,Anuradhapura,WET,Drought,2,MEDIUM,763,0,Rescue Teams|Medical Kits,20,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,10,4,5,2,False,MODERATE,0,True,7,2,5,True,True,False
INC-2026-1632,2026-05-06T16:42:53,Galle,WET,High Winds/Cyclone,2,MEDIUM,182,0,Rescue Teams|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,4,3,3,88,False,MODERATE,0,True,5,5,2,True,False,False
INC-2025-1633,2025-02-02T08:33:44,Colombo,WET,Medical Emergency,3,HIGH,47,1,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,5,3,1,28,False,MODERATE,0,True,2,12,6,False,False,False
INC-2026-1634,2026-03-11T01:58:48,Polonnaruwa,WET,Drought,3,HIGH,1003,0,Rescue Teams|Medical Kits,45,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,3,3,5,6,False,MODERATE,0,True,3,22,2,True,False,False
INC-2026-1635,2026-05-18T15:49:51,Badulla,WET,Forest Fire,3,HIGH,26,0,Rescue Teams|Medical Kits,76,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,4,5,3,10,False,MODERATE,0,True,5,23,0,True,True,True
INC-2025-1636,2025-06-16T11:11:48,Nuwara Eliya,WET,Flood,3,HIGH,7169,85,Rescue Teams|Medical Kits,87,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,4,0,4,91,False,MODERATE,0,True,6,10,0,False,False,False
INC-2025-1637,2025-07-21T15:35:00,Puttalam,WET,High Winds/Cyclone,1,LOW,435,0,Rescue Teams|Medical Kits,67,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,3,5,0,72,False,MODERATE,0,True,7,17,0,False,True,False
INC-2026-1638,2026-07-21T00:11:31,Colombo,WET,Medical Emergency,1,LOW,24,1,Rescue Teams|Medical Kits,67,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,6,5,5,19,False,MODERATE,0,True,7,16,1,False,True,False
