Incident_ID,Timestamp,District,Province,Zone,Latitude,Longitude,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Displaced_Population,Casualties,Missing_Persons,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week
INC-2025-1006,2025-02-26T02:46:14.000Z,Gampaha,Western,WET,7.098565,79.944736,High Winds/Cyclone,2,MEDIUM,1157,0,0,0,Emergency Shelters,82,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,FOG,True,True,False,False,,2,1,1,0,False,RESIDENTIAL,740763,False,2,2,2
INC-2025-1217,2025-03-03T18:30:18.000Z,Ampara,Eastern,EAST_NORTH,7.350131,81.833442,Flood,2,MEDIUM,3484,0,0,0,Rescue Teams|Dry Rations|Water Pumps,194,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,ENGLISH,PARTLY_CLOUDY,False,False,True,True,VOLUNTEER,3,3,2,0,False,AGRICULTURAL,700542,False,3,18,0
INC-2025-1330,2025-03-04T05:46:04.000Z,Ratnapura,Sabaragamuwa,WET,6.527163,80.570389,Landslide,1,LOW,7059,0,0,0,Ambulances|Search Dogs|Rescue Teams,109,CLOSED,DMC_OFFICER,SMS,SINHALA,PARTLY_CLOUDY,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,0,False,3,5,1
INC-2025-1380,2025-03-05T14:52:30.000Z,Kegalle,Sabaragamuwa,WET,7.288156,80.250294,Coastal Erosion,2,MEDIUM,1622,0,0,0,Emergency Shelters|Dry Rations,110,RESOLVED,DMC_OFFICER,SMS,ENGLISH,FOG,False,False,False,False,,3,4,0,0,False,NONE,0,False,3,14,2
INC-2025-1410,2025-03-08T09:02:42.000Z,Puttalam,NorthWestern,DRY,8.117221,79.869305,Medical Emergency,2,MEDIUM,988,0,0,0,Blood Supplies|Ambulances|Medical Kits|Rescue Teams,102,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,3,2,1,0,False,NONE,0,False,3,9,5
INC-2025-1134,2025-03-08T15:45:33.000Z,Batticaloa,Eastern,EAST_NORTH,7.726637,81.601502,Flash Flood,3,HIGH,5015,2987,0,0,Medical Kits|Rescue Teams|Boats|Dry Rations,38,RESOLVED,VOLUNTEER,FIELD_REPORT,SINHALA,RAINY,False,False,False,True,VOLUNTEER,6,4,4,746,True,RESIDENTIAL,3341836,False,3,15,5
INC-2025-1372,2025-03-11T19:58:54.000Z,Ampara,Eastern,EAST_NORTH,7.107025,81.576484,Flood,1,LOW,1676,0,0,0,Rescue Teams|Boats|Tarpaulins,153,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,STORMY,False,False,False,False,,0,0,0,0,False,NONE,0,False,3,19,1
INC-2025-0659,2025-03-12T12:55:30.000Z,Kandy,Central,HILL,7.105976,80.716669,Landslide,3,HIGH,6812,3410,1,0,Excavators|Medical Kits|Dry Rations|Search Dogs,34,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,FOG,True,False,False,False,,7,4,2,682,False,AGRICULTURAL,410979,False,3,12,2
INC-2025-0222,2025-03-12T20:24:33.000Z,Kalutara,Western,WET,6.436224,80.155658,Flood,2,MEDIUM,4113,0,0,0,Medical Kits|Rescue Teams,21,RESOLVED,SENSOR,MOBILE_APP,ENGLISH,OVERCAST,True,False,False,False,,0,0,0,0,False,MIXED,1624933,False,3,20,2
INC-2025-1057,2025-03-13T09:26:28.000Z,Trincomalee,Eastern,EAST_NORTH,8.616336,81.236264,Drought,2,MEDIUM,120,0,0,0,Water Tankers,257,RESOLVED,CITIZEN,WEB_DASHBOARD,TAMIL,RAINY,False,False,False,True,DMC_OFFICER,3,2,0,0,False,MIXED,557686,False,3,9,3
INC-2025-0655,2025-03-13T23:39:25.000Z,Ratnapura,Sabaragamuwa,WET,6.553435,80.425448,Medical Emergency,1,LOW,6480,0,0,0,Blood Supplies|Rescue Teams|Ambulances,173,RESOLVED,CITIZEN,SMS,SINHALA,RAINY,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,0,False,3,23,3
INC-2025-0352,2025-03-16T13:44:31.000Z,NuwaraEliya,Central,HILL,6.925438,80.834775,Landslide,1,LOW,2308,0,0,0,Search Dogs|Excavators|Rescue Teams,220,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,ENGLISH,FOG,False,False,False,False,,0,0,0,0,False,NONE,0,False,3,13,6
INC-2025-0606,2025-03-17T13:25:30.000Z,Batticaloa,Eastern,EAST_NORTH,7.769999,81.737758,Flood,3,HIGH,320,78,4,0,Dry Rations|Boats|Water Pumps,61,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,ENGLISH,RAINY,False,False,False,False,,3,3,3,15,True,RESIDENTIAL,98916,False,3,13,0
INC-2025-0677,2025-03-19T06:39:51.000Z,Kilinochchi,Northern,EAST_NORTH,9.245958,80.420859,Drought,2,MEDIUM,2044,0,0,0,Water Tankers|Dry Rations,103,RESOLVED,LOCAL_AUTHORITY,WEB_DASHBOARD,SINHALA,STORMY,True,False,False,True,DMC_OFFICER,1,1,1,0,False,INFRASTRUCTURE,262510,False,3,6,2
INC-2025-0846,2025-03-19T16:35:57.000Z,NuwaraEliya,Central,HILL,6.827856,80.830973,Earthquake,3,HIGH,1724,853,0,0,Rescue Teams|Medical Kits|Ambulances,73,RESOLVED,VOLUNTEER,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,True,True,DMC_OFFICER,4,2,2,170,True,MIXED,6372789,False,3,16,2
INC-2025-0105,2025-03-19T17:40:21.000Z,Batticaloa,Eastern,EAST_NORTH,7.717886,81.68495,Coastal Erosion,2,MEDIUM,2782,0,0,0,Emergency Shelters|Dry Rations|Boats,64,RESOLVED,SENSOR,WEB_DASHBOARD,ENGLISH,RAINY,False,False,False,False,,3,3,0,0,False,INFRASTRUCTURE,3107759,False,3,17,2
INC-2025-1389,2025-03-20T00:13:27.000Z,Vavuniya,Northern,EAST_NORTH,8.665589,80.449583,Flood,2,MEDIUM,5817,0,0,0,Boats|Dry Rations,92,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,FOG,True,False,False,False,,1,2,0,0,False,MIXED,2934117,False,3,0,3
INC-2025-0378,2025-03-20T20:32:00.000Z,Jaffna,Northern,EAST_NORTH,9.785749,80.169214,High Winds/Cyclone,2,MEDIUM,1853,0,0,0,Generators,49,RESOLVED,SENSOR,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,False,False,True,DMC_OFFICER,2,1,1,0,False,NONE,0,False,3,20,3
INC-2025-1084,2025-03-25T20:50:55.000Z,Polonnaruwa,NorthCentral,DRY,7.850984,81.277986,Flash Flood,1,LOW,680,0,0,0,Rescue Teams|Dry Rations,131,RESOLVED,MEDIA,SMS,ENGLISH,RAINY,True,False,False,False,,0,0,0,0,False,NONE,0,False,3,20,1
INC-2025-0875,2025-03-27T02:09:57.000Z,Batticaloa,Eastern,EAST_NORTH,7.621505,81.683821,Flash Flood,3,HIGH,2305,1212,0,0,Boats|Water Pumps,59,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,True,False,False,True,VOLUNTEER,5,1,1,303,False,MIXED,1871178,False,3,2,3
INC-2025-0697,2025-03-27T13:04:53.000Z,Kegalle,Sabaragamuwa,WET,7.356273,80.273126,High Winds/Cyclone,1,LOW,196,0,0,0,Dry Rations,263,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,OVERCAST,True,False,False,False,,0,0,0,0,False,NONE,0,False,3,13,3
INC-2025-0628,2025-03-27T18:25:47.000Z,Galle,Southern,WET,6.010313,80.158094,Building Collapse,2,MEDIUM,7300,0,0,0,Excavators|Search Dogs|Ambulances|Rescue Teams,101,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,True,False,False,False,,0,0,0,0,False,RESIDENTIAL,360980,False,3,18,3
INC-2025-1416,2025-03-28T13:39:40.000Z,Kurunegala,NorthWestern,DRY,7.666826,80.318552,Flash Flood,2,MEDIUM,1890,0,0,0,Water Pumps,30,RESOLVED,SENSOR,FIELD_REPORT,ENGLISH,OVERCAST,False,False,False,True,VOLUNTEER,3,1,0,0,False,MIXED,6322882,False,3,13,4
INC-2025-0869,2025-03-31T07:49:06.000Z,Puttalam,NorthWestern,DRY,7.948847,79.987571,Drought,2,MEDIUM,1249,0,0,0,Medical Kits|Livestock Feed|Dry Rations,87,RESOLVED,CITIZEN,SMS,SINHALA,SUNNY,False,False,False,False,,1,1,0,0,False,INFRASTRUCTURE,3620156,False,3,7,0
INC-2025-1303,2025-03-31T17:39:06.000Z,Kegalle,Sabaragamuwa,WET,7.261582,80.256955,Flood,1,LOW,122,0,0,0,Dry Rations|Water Pumps|Rescue Teams,210,IN_PROGRESS,CITIZEN,MOBILE_APP,TAMIL,RAINY,True,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,3,17,0
INC-2025-1189,2025-04-01T13:24:17.000Z,Kurunegala,NorthWestern,DRY,7.65994,80.437484,Drought,2,MEDIUM,190,0,0,0,Water Tankers|Dry Rations,134,RESOLVED,MEDIA,MOBILE_APP,SINHALA,FOG,True,False,False,True,LOCAL_AUTHORITY,1,1,1,0,False,INFRASTRUCTURE,411311,False,4,13,1
INC-2025-0051,2025-04-02T09:06:52.000Z,Kandy,Central,HILL,7.289348,80.776279,Landslide,1,LOW,362,0,0,0,Ambulances|Excavators,168,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAINY,True,False,False,True,DMC_OFFICER,0,0,0,0,False,RESIDENTIAL,0,False,4,9,2
INC-2025-0798,2025-04-02T09:12:17.000Z,Anuradhapura,NorthCentral,DRY,8.333102,80.586258,Drought,2,MEDIUM,3153,0,0,0,Medical Kits|Livestock Feed|Water Tankers|Dry Rations,73,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,STORMY,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,AGRICULTURAL,1651048,False,4,9,2
INC-2025-0850,2025-04-05T00:40:37.000Z,Matale,Central,HILL,7.625518,80.778355,Flash Flood,2,MEDIUM,230,0,0,0,Rescue Teams|Dry Rations|Boats,153,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,STORMY,False,False,False,False,,1,1,0,0,False,NONE,0,False,4,0,5
INC-2025-0220,2025-04-07T08:55:05.000Z,Kandy,Central,HILL,7.367033,80.6687,Drought,1,LOW,330,0,0,0,Medical Kits|Dry Rations|Water Tankers|Livestock Feed,168,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,True,False,False,False,,0,0,0,0,False,MIXED,0,False,4,8,0
INC-2025-0362,2025-04-07T13:56:10.000Z,Kurunegala,NorthWestern,DRY,7.594452,80.381949,Forest Fire,2,MEDIUM,143,0,1,1,Helicopters|Rescue Teams,76,RESOLVED,LOCAL_AUTHORITY,PHONE_CALL,TAMIL,SUNNY,True,False,False,False,,1,1,1,0,False,INFRASTRUCTURE,2922579,False,4,13,0
INC-2025-0459,2025-04-07T21:10:37.000Z,Matara,Southern,WET,6.002733,80.410389,Forest Fire,2,MEDIUM,26,0,10,0,Water Tankers|Helicopters|Fire Trucks,33,RESOLVED,DMC_OFFICER,MOBILE_APP,TAMIL,FOG,False,True,False,True,VOLUNTEER,2,2,1,0,False,NONE,0,False,4,21,0
INC-2025-1288,2025-04-09T09:51:46.000Z,NuwaraEliya,Central,HILL,6.837757,80.689934,Landslide,1,LOW,184,0,0,0,Excavators|Rescue Teams,269,RESOLVED,CITIZEN,PHONE_CALL,SINHALA,STORMY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,INFRASTRUCTURE,0,False,4,9,2
INC-2025-1089,2025-04-10T13:10:05.000Z,Vavuniya,Northern,EAST_NORTH,8.648661,80.470247,Flood,1,LOW,258,0,0,0,Boats|Medical Kits,108,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,MIXED,0,False,4,13,3
INC-2025-0938,2025-04-13T22:26:19.000Z,Galle,Southern,WET,6.057348,80.179135,Landslide,1,LOW,740,0,0,0,Excavators,123,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,SUNNY,False,True,False,True,VOLUNTEER,0,0,0,0,False,AGRICULTURAL,0,False,4,22,6
INC-2025-1350,2025-04-16T07:54:46.000Z,Kilinochchi,Northern,EAST_NORTH,9.247836,80.416279,Forest Fire,1,LOW,380,0,0,0,Helicopters|Fire Trucks|Medical Kits,96,RESOLVED,VOLUNTEER,MOBILE_APP,ENGLISH,OVERCAST,True,False,False,False,,0,0,0,0,False,NONE,0,False,4,7,2
INC-2025-1439,2025-04-16T16:07:53.000Z,Mannar,Northern,EAST_NORTH,9.146689,80.082967,Flood,2,MEDIUM,265,0,0,0,Dry Rations|Boats,90,RESOLVED,MEDIA,MOBILE_APP,ENGLISH,RAINY,False,True,False,False,,0,0,0,0,False,INFRASTRUCTURE,16832547,False,4,16,2
INC-2025-1116,2025-04-18T19:33:27.000Z,Kurunegala,NorthWestern,DRY,7.548839,80.154382,Flood,1,LOW,8252,0,0,0,Rescue Teams,190,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,NONE,0,False,4,19,4
INC-2025-0024,2025-04-20T01:50:06.000Z,Ampara,Eastern,EAST_NORTH,7.387902,81.620129,Flash Flood,3,HIGH,2839,1467,2,0,Water Pumps|Medical Kits|Rescue Teams,311,RESOLVED,CITIZEN,FIELD_REPORT,SINHALA,FOG,False,False,False,True,VOLUNTEER,5,4,4,293,True,MIXED,973499,False,4,1,6
INC-2025-0729,2025-04-21T17:40:40.000Z,NuwaraEliya,Central,HILL,6.803774,80.667569,Flood,1,LOW,41,0,0,0,Rescue Teams|Dry Rations|Tarpaulins|Water Pumps,138,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,4,17,0
INC-2025-1270,2025-04-22T00:31:46.000Z,Kegalle,Sabaragamuwa,WET,7.332729,80.257824,Flood,2,MEDIUM,1679,0,0,0,Dry Rations|Rescue Teams,70,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,True,False,,2,3,1,0,False,INFRASTRUCTURE,3064174,False,4,0,1
INC-2025-0922,2025-04-23T22:29:58.000Z,Mullaitivu,Northern,EAST_NORTH,9.385932,80.756847,Flood,1,LOW,234,0,0,0,Rescue Teams|Boats,247,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,NONE,0,False,4,22,2
INC-2025-1353,2025-04-27T02:27:27.000Z,Kegalle,Sabaragamuwa,WET,7.145164,80.238484,High Winds/Cyclone,2,MEDIUM,14836,0,0,0,Generators|Medical Kits|Rescue Teams|Dry Rations,147,CLOSED,CITIZEN,MOBILE_APP,SINHALA,SUNNY,True,False,False,True,LOCAL_AUTHORITY,3,3,3,0,True,MIXED,304405,False,4,2,6
INC-2025-0714,2025-04-30T03:55:15.000Z,Jaffna,Northern,EAST_NORTH,9.520159,80.110657,Flash Flood,2,MEDIUM,99,0,1,2,Boats,140,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,OVERCAST,True,False,False,True,VOLUNTEER,1,2,0,0,True,NONE,0,False,4,3,2
INC-2025-1023,2025-04-30T17:56:39.000Z,Vavuniya,Northern,EAST_NORTH,8.679508,80.426656,Flash Flood,2,MEDIUM,554,0,0,0,Dry Rations|Water Pumps,164,RESOLVED,CITIZEN,FIELD_REPORT,TAMIL,RAINY,False,False,False,False,,0,0,0,0,False,NONE,0,False,4,17,2
INC-2025-0680,2025-04-30T20:32:30.000Z,Kilinochchi,Northern,EAST_NORTH,9.430017,80.436621,Flood,2,MEDIUM,4239,0,0,0,Tarpaulins|Dry Rations,70,RESOLVED,SENSOR,SMS,ENGLISH,RAINY,False,False,False,False,,1,1,1,0,False,INFRASTRUCTURE,7361196,False,4,20,2
INC-2025-0605,2025-05-01T16:26:01.000Z,Ratnapura,Sabaragamuwa,WET,6.769766,80.434781,Flood,1,LOW,4007,0,0,0,Dry Rations|Tarpaulins,178,CLOSED,CITIZEN,FIELD_REPORT,TAMIL,OVERCAST,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,INFRASTRUCTURE,0,True,5,16,3
INC-2025-0842,2025-05-01T20:06:16.000Z,Mannar,Northern,EAST_NORTH,9.135908,79.908517,Flood,2,MEDIUM,3586,0,0,0,Dry Rations|Medical Kits,107,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,True,False,False,True,DMC_OFFICER,3,4,4,0,False,AGRICULTURAL,8257691,True,5,20,3
INC-2025-0361,2025-05-02T23:15:11.000Z,Ratnapura,Sabaragamuwa,WET,6.599872,80.309814,Flood,2,MEDIUM,1051,0,2,0,Dry Rations|Water Pumps|Rescue Teams|Tarpaulins,107,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,FOG,False,False,True,False,,2,1,0,0,False,MIXED,115012,True,5,23,4
INC-2025-0007,2025-05-03T09:46:04.000Z,Kandy,Central,HILL,7.304144,80.678923,Landslide,1,LOW,241,0,0,0,Search Dogs|Dry Rations|Ambulances|Medical Kits,97,RESOLVED,VOLUNTEER,FIELD_REPORT,ENGLISH,STORMY,False,False,False,True,DMC_OFFICER,0,0,0,0,False,INFRASTRUCTURE,0,True,5,9,5
INC-2025-0168,2025-05-03T16:14:22.000Z,Hambantota,Southern,DRY,6.108037,81.149883,Flash Flood,3,HIGH,960,118,8,0,Medical Kits|Rescue Teams,163,RESOLVED,VOLUNTEER,WEB_DASHBOARD,SINHALA,STORMY,True,False,False,True,GRAMA_NILADHARI,1,1,0,23,False,AGRICULTURAL,5202115,True,5,16,5
INC-2025-1371,2025-05-04T22:23:58.000Z,Trincomalee,Eastern,EAST_NORTH,8.413547,81.197358,Flood,2,MEDIUM,120242,0,0,0,Boats|Rescue Teams|Dry Rations|Water Pumps,173,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,RAINY,False,False,False,False,,2,3,1,0,False,INFRASTRUCTURE,7408481,True,5,22,6
INC-2025-1432,2025-05-07T04:53:22.000Z,Matale,Central,HILL,7.50222,80.635425,Earthquake,3,HIGH,3839,639,0,0,Rescue Teams|Medical Kits|Ambulances|Excavators,87,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,True,False,False,True,LOCAL_AUTHORITY,3,4,3,127,False,RESIDENTIAL,269269,True,5,4,2
INC-2025-1103,2025-05-09T03:59:32.000Z,Kandy,Central,HILL,7.344587,80.744101,Landslide,1,LOW,95,0,0,0,Excavators,409,CLOSED,VOLUNTEER,MOBILE_APP,SINHALA,SUNNY,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,MIXED,0,True,5,3,4
INC-2025-0467,2025-05-09T15:52:30.000Z,Colombo,Western,WET,6.937285,79.93515,Flood,2,MEDIUM,2682,0,0,0,Rescue Teams|Boats|Medical Kits|Dry Rations,133,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,OVERCAST,True,False,False,False,,2,2,2,0,False,INFRASTRUCTURE,6416693,True,5,15,4
INC-2025-0949,2025-05-09T21:41:55.000Z,NuwaraEliya,Central,HILL,6.974368,80.884827,Flood,2,MEDIUM,1996,0,0,0,Tarpaulins|Rescue Teams|Boats|Dry Rations,105,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,OVERCAST,False,False,False,True,DMC_OFFICER,3,2,0,0,False,MIXED,1757693,True,5,21,4
INC-2025-0490,2025-05-10T15:59:16.000Z,Batticaloa,Eastern,EAST_NORTH,7.620995,81.55774,Forest Fire,2,MEDIUM,783,0,3,0,Helicopters|Water Tankers,38,RESOLVED,DMC_OFFICER,PHONE_CALL,TAMIL,RAINY,False,False,False,True,GRAMA_NILADHARI,3,4,2,0,False,AGRICULTURAL,212040,True,5,15,5
INC-2025-0806,2025-05-12T18:25:59.000Z,Vavuniya,Northern,EAST_NORTH,8.785544,80.483488,Flood,1,LOW,107,0,0,0,Water Pumps|Dry Rations,183,RESOLVED,SENSOR,MOBILE_APP,ENGLISH,RAINY,True,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,True,5,18,0
INC-2025-0754,2025-05-12T23:04:25.000Z,Trincomalee,Eastern,EAST_NORTH,8.429641,81.276201,Flash Flood,2,MEDIUM,2999,0,0,0,Water Pumps,471,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,True,False,False,False,,1,2,1,0,False,INFRASTRUCTURE,771650,True,5,23,0
INC-2025-0845,2025-05-15T14:03:07.000Z,Polonnaruwa,NorthCentral,DRY,8.173664,81.262425,Forest Fire,2,MEDIUM,1977,0,2,0,Rescue Teams|Water Tankers,73,CLOSED,LOCAL_AUTHORITY,MOBILE_APP,SINHALA,SUNNY,False,False,False,False,,3,3,2,0,False,AGRICULTURAL,62885277,True,5,14,3
INC-2025-1419,2025-05-20T03:34:18.000Z,Jaffna,Northern,EAST_NORTH,9.752734,80.059308,High Winds/Cyclone,2,MEDIUM,7703,0,0,0,Emergency Shelters|Medical Kits|Dry Rations|Rescue Teams,187,RESOLVED,VOLUNTEER,PHONE_CALL,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,2,1,0,0,False,NONE,0,True,5,3,1
INC-2025-0520,2025-05-21T00:50:13.000Z,NuwaraEliya,Central,HILL,6.838525,80.711643,Flash Flood,2,MEDIUM,2662,0,0,0,Water Pumps|Rescue Teams,107,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,FOG,False,False,False,True,DMC_OFFICER,0,0,0,0,False,NONE,0,True,5,0,2
INC-2025-1029,2025-05-22T07:40:10.000Z,Jaffna,Northern,EAST_NORTH,9.62562,80.14012,Building Collapse,2,MEDIUM,1656,0,0,0,Excavators,53,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,SUNNY,True,False,False,True,LOCAL_AUTHORITY,1,1,0,0,False,INFRASTRUCTURE,9288448,True,5,7,3
INC-2025-0582,2025-05-22T09:02:45.000Z,NuwaraEliya,Central,HILL,6.96171,80.653942,Flood,1,LOW,605,0,0,0,Rescue Teams,198,RESOLVED,LOCAL_AUTHORITY,SMS,SINHALA,OVERCAST,False,False,True,True,DMC_OFFICER,0,0,0,0,False,NONE,0,True,5,9,3
INC-2025-0397,2025-05-23T13:03:34.000Z,Colombo,Western,WET,6.891244,79.932371,Flood,1,LOW,330,0,0,0,Dry Rations|Water Pumps,104,RESOLVED,MEDIA,MOBILE_APP,SINHALA,FOG,True,True,True,False,,0,0,0,0,False,MIXED,0,True,5,13,4
INC-2025-0692,2025-05-24T03:12:14.000Z,Kandy,Central,HILL,7.342138,80.772463,Landslide,1,LOW,803,0,0,0,Search Dogs|Medical Kits|Dry Rations,204,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,False,False,,0,0,0,0,False,RESIDENTIAL,0,True,5,3,5
INC-2025-0727,2025-05-24T22:20:32.000Z,Gampaha,Western,WET,7.015111,79.918429,Flash Flood,2,MEDIUM,3481,0,0,0,Dry Rations,137,RESOLVED,CITIZEN,FIELD_REPORT,SINHALA,FOG,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,1245184,True,5,22,5
INC-2025-0838,2025-05-26T08:30:16.000Z,Batticaloa,Eastern,EAST_NORTH,7.725587,81.510061,Flood,1,LOW,65,0,0,0,Water Pumps|Medical Kits|Boats|Tarpaulins,554,RESOLVED,CITIZEN,FIELD_REPORT,SINHALA,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,True,5,8,0
INC-2025-0157,2025-05-26T09:08:31.000Z,Mannar,Northern,EAST_NORTH,8.943289,79.818999,Flood,1,LOW,53,0,0,0,Rescue Teams|Medical Kits|Tarpaulins|Water Pumps,461,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,9,0
INC-2025-1445,2025-05-26T22:23:41.000Z,Kilinochchi,Northern,EAST_NORTH,9.284106,80.343673,Flood,1,LOW,2616,0,0,0,Water Pumps|Tarpaulins|Rescue Teams|Dry Rations,319,RESOLVED,SENSOR,MOBILE_APP,SINHALA,FOG,True,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,True,5,22,0
INC-2025-0448,2025-05-29T08:36:33.000Z,Puttalam,NorthWestern,DRY,8.113153,79.856947,Earthquake,3,HIGH,1246,706,0,0,Rescue Teams|Ambulances,78,PENDING,VOLUNTEER,WEB_DASHBOARD,SINHALA,FOG,False,False,True,True,DMC_OFFICER,3,1,0,117,True,INFRASTRUCTURE,2452826,True,5,8,3
INC-2025-1411,2025-06-02T00:23:27.000Z,Ratnapura,Sabaragamuwa,WET,6.553204,80.441569,Flood,2,MEDIUM,1435,0,0,0,Dry Rations|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,FOG,True,False,False,False,,3,3,2,0,False,RESIDENTIAL,1909377,True,6,0,0
INC-2025-0917,2025-06-02T05:05:07.000Z,Polonnaruwa,NorthCentral,DRY,7.833053,81.057127,Flood,2,MEDIUM,1651,0,0,0,Medical Kits,95,RESOLVED,SENSOR,MOBILE_APP,ENGLISH,STORMY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,182151,True,6,5,0
INC-2025-1152,2025-06-04T14:15:13.000Z,Matara,Southern,WET,6.083719,80.559718,Flood,2,MEDIUM,305,0,0,0,Tarpaulins|Boats|Medical Kits,109,RESOLVED,LOCAL_AUTHORITY,MOBILE_APP,ENGLISH,FOG,True,False,True,True,LOCAL_AUTHORITY,1,1,0,0,False,RESIDENTIAL,47853,True,6,14,2
INC-2025-0053,2025-06-04T21:37:00.000Z,Jaffna,Northern,EAST_NORTH,9.576598,80.001879,Medical Emergency,1,LOW,981,0,0,0,Rescue Teams|Blood Supplies|Ambulances|Medical Kits,234,RESOLVED,VOLUNTEER,FIELD_REPORT,SINHALA,PARTLY_CLOUDY,False,False,False,True,DMC_OFFICER,0,0,0,0,False,INFRASTRUCTURE,0,True,6,21,2
INC-2025-1369,2025-06-05T02:29:41.000Z,Badulla,Uva,HILL,6.982221,81.178913,High Winds/Cyclone,2,MEDIUM,11046,0,0,0,Emergency Shelters|Dry Rations|Medical Kits|Rescue Teams,38,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,PARTLY_CLOUDY,True,False,False,False,,2,2,0,0,False,INFRASTRUCTURE,2230191,True,6,2,3
INC-2025-0191,2025-06-05T18:56:40.000Z,Matara,Southern,WET,5.824581,80.737508,Flood,1,LOW,1564,0,0,0,Medical Kits|Tarpaulins|Water Pumps,86,CLOSED,SENSOR,MOBILE_APP,SINHALA,OVERCAST,True,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,MIXED,0,True,6,18,3
INC-2025-1188,2025-06-05T19:17:32.000Z,Badulla,Uva,HILL,6.902516,81.130325,Flood,2,MEDIUM,580,0,3,0,Boats,128,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,STORMY,False,False,False,True,DMC_OFFICER,0,0,0,0,False,RESIDENTIAL,959622,True,6,19,3
