Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By
INC-2023-4357,2023-02-08T21:59:25.304Z,Hambantota,DRY,Animal Attack,1,2,0,Wildlife Officers|Veterinary Kits,80,RESOLVED,CITIZEN
INC-2023-4358,2023-01-21T08:01:44.370Z,Polonnaruwa,DRY,Flood,3,4347,0,Boats|Rescue Teams|Dry Rations|Medical Kits,73,RESOLVED,OFFICER
INC-2021-4359,2021-06-17T03:03:57.695Z,Mannar,DRY,Flood,2,656,0,Dry Rations|Medical Kits,36,RESOLVED,SENSOR
INC-2025-4360,2025-04-14T11:01:16.611Z,Mullaitivu,EAST_NORTH,Flood,4,3936,1,Boats|Rescue Teams|Dry Rations|Medical Kits,23,RESOLVED,OFFICER
INC-2021-4361,2021-08-22T08:47:31.200Z,Vavuniya,DRY,High Winds/Cyclone,1,392,0,,84,RESOLVED,CITIZEN
INC-2018-4362,2018-10-21T19:50:01.061Z,Kurunegala,DRY,Animal Attack,1,1,0,Wildlife Officers|Veterinary Kits,88,RESOLVED,CITIZEN
INC-2021-4363,2021-04-14T14:15:57.642Z,Mannar,DRY,High Winds/Cyclone,2,3808,0,,34,RESOLVED,OFFICER
INC-2024-4364,2024-03-08T20:03:56.743Z,Puttalam,DRY,Flood,2,5052,0,Dry Rations|Medical Kits,33,RESOLVED,OFFICER
INC-2024-4365,2024-12-01T14:57:11.526Z,Matale,HILL,Flood,1,1875,0,Dry Rations|Medical Kits,80,RESOLVED,SENSOR
INC-2019-4366,2019-12-20T01:22:36.880Z,Galle,WET,Animal Attack,2,7,2,Wildlife Officers|Veterinary Kits,41,RESOLVED,CITIZEN
INC-2021-4367,2021-10-10T02:32:58.808Z,Kurunegala,DRY,Drought,1,35878,0,Water Bowsers|Dry Rations,3866,RESOLVED,OFFICER
INC-2025-4368,2025-12-27T10:37:03.307Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,1,1991,0,,97,RESOLVED,MEDIA
INC-2022-4369,2022-01-06T05:42:06.763Z,Kandy,HILL,Flood,1,1022,0,Dry Rations|Medical Kits,108,RESOLVED,CITIZEN
INC-2021-4370,2021-07-08T10:44:56.905Z,Mannar,DRY,Drought,1,28388,0,Water Bowsers|Dry Rations,1799,RESOLVED,CITIZEN
INC-2019-4371,2019-09-16T17:20:50.695Z,Galle,WET,Flood,1,1911,0,Dry Rations|Medical Kits,43,RESOLVED,CITIZEN
INC-2019-4372,2019-08-16T09:45:12.390Z,Kalutara,WET,Flood,3,9990,0,Boats|Rescue Teams|Dry Rations|Medical Kits,84,RESOLVED,CITIZEN
INC-2025-4373,2025-04-06T10:14:12.493Z,Galle,WET,Flood,1,472,0,Dry Rations|Medical Kits,29,RESOLVED,OFFICER
INC-2023-4374,2023-05-08T15:06:58.776Z,Matara,WET,Flood,2,5264,0,Dry Rations|Medical Kits,26,RESOLVED,CITIZEN
INC-2023-4375,2023-01-04T08:55:35.769Z,Kalutara,WET,High Winds/Cyclone,1,786,0,,112,RESOLVED,OFFICER
INC-2024-4376,2024-02-08T12:31:42.520Z,Mannar,DRY,Animal Attack,1,10,0,Wildlife Officers|Veterinary Kits,36,RESOLVED,SENSOR
INC-2019-4377,2019-02-20T18:42:10.762Z,Puttalam,DRY,Flood,1,1039,0,Dry Rations|Medical Kits,96,RESOLVED,CITIZEN
INC-2024-4378,2024-06-07T19:04:34.062Z,Colombo,WET,Flood,5,7125,5,Boats|Rescue Teams|Dry Rations|Medical Kits,41,RESOLVED,CITIZEN
INC-2021-4379,2021-11-30T14:14:46.363Z,Kurunegala,DRY,Forest Fire,1,11,0,Fire Trucks|Air Support,182,RESOLVED,OFFICER
INC-2020-4380,2020-05-13T12:38:59.799Z,Gampaha,WET,Flood,2,2288,0,Dry Rations|Medical Kits,57,RESOLVED,OFFICER
INC-2021-4381,2021-12-29T15:49:19.350Z,Puttalam,DRY,Flood,2,328,0,Dry Rations|Medical Kits,39,RESOLVED,CITIZEN
INC-2019-4382,2019-09-13T19:43:12.646Z,Ampara,EAST_NORTH,Drought,2,10722,0,Water Bowsers|Dry Rations,2020,RESOLVED,CITIZEN
INC-2020-4383,2020-01-21T09:33:06.506Z,Kalutara,WET,Landslide,2,806,0,Dry Rations|Medical Kits,36,RESOLVED,CITIZEN
INC-2021-4384,2021-11-15T08:36:23.562Z,Kandy,HILL,Forest Fire,1,47,0,Fire Trucks|Air Support,60,RESOLVED,CITIZEN
INC-2026-4385,2026-05-15T12:56:43.620Z,Matara,WET,Flood,3,7128,0,Boats|Rescue Teams|Dry Rations|Medical Kits,68,RESOLVED,OFFICER
INC-2019-4386,2019-12-06T23:57:58.145Z,Matara,WET,Landslide,1,187,0,Dry Rations|Medical Kits,32,RESOLVED,SENSOR
INC-2018-4387,2018-05-01T18:35:33.456Z,Gampaha,WET,Flood,3,11574,0,Boats|Rescue Teams|Dry Rations|Medical Kits,93,RESOLVED,SENSOR
INC-2025-4388,2025-01-14T02:25:43.584Z,Colombo,WET,Flood,3,11484,0,Boats|Rescue Teams|Dry Rations|Medical Kits,27,RESOLVED,OFFICER
INC-2020-4389,2020-05-31T07:36:12.545Z,Batticaloa,EAST_NORTH,High Winds/Cyclone,1,1925,0,,20,RESOLVED,SENSOR
INC-2025-4390,2025-08-01T04:16:24.675Z,Colombo,WET,Flood,2,7180,0,Dry Rations|Medical Kits,110,RESOLVED,SENSOR
INC-2025-4391,2025-08-07T23:24:03.695Z,Jaffna,EAST_NORTH,Animal Attack,1,1,2,Wildlife Officers|Veterinary Kits,83,RESOLVED,OFFICER
INC-2025-4392,2025-09-11T05:24:11.473Z,Matara,WET,Flood,1,802,0,Dry Rations|Medical Kits,26,RESOLVED,CITIZEN
INC-2022-4393,2022-09-15T22:46:07.083Z,Vavuniya,DRY,Animal Attack,1,4,1,Wildlife Officers|Veterinary Kits,89,RESOLVED,CITIZEN
INC-2020-4394,2020-09-24T14:49:56.026Z,Gampaha,WET,Flood,3,6939,0,Boats|Rescue Teams|Dry Rations|Medical Kits,45,RESOLVED,MEDIA
INC-2025-4395,2025-05-07T01:02:54.871Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,3,12222,0,,108,RESOLVED,CITIZEN
INC-2018-4396,2018-11-30T07:54:52.402Z,Anuradhapura,DRY,Drought,3,105810,0,Water Bowsers|Dry Rations,2987,RESOLVED,MEDIA
INC-2018-4397,2018-07-05T23:50:26.895Z,Ratnapura,HILL,Flood,4,5824,4,Boats|Rescue Teams|Dry Rations|Medical Kits,49,RESOLVED,OFFICER
INC-2020-4398,2020-03-25T22:00:04.686Z,Gampaha,WET,Landslide,1,88,0,Dry Rations|Medical Kits,139,RESOLVED,CITIZEN
INC-2023-4399,2023-05-21T05:41:19.220Z,Kurunegala,DRY,Flood,4,5632,1,Boats|Rescue Teams|Dry Rations|Medical Kits,49,RESOLVED,CITIZEN
INC-2021-4400,2021-08-20T21:42:21.491Z,Matale,HILL,Flood,2,3180,0,Dry Rations|Medical Kits,18,RESOLVED,SENSOR
INC-2022-4401,2022-10-27T13:07:47.795Z,Vavuniya,DRY,Animal Attack,1,3,1,Wildlife Officers|Veterinary Kits,62,RESOLVED,OFFICER
INC-2023-4402,2023-03-27T14:48:50.863Z,Nuwara Eliya,HILL,Animal Attack,1,9,0,Wildlife Officers|Veterinary Kits,62,RESOLVED,CITIZEN
INC-2023-4403,2023-11-17T08:32:36.630Z,Kandy,HILL,Flood,2,6408,0,Dry Rations|Medical Kits,26,RESOLVED,OFFICER
INC-2019-4404,2019-10-06T16:14:46.512Z,Ampara,EAST_NORTH,Animal Attack,2,3,0,Wildlife Officers|Veterinary Kits,42,RESOLVED,OFFICER
INC-2024-4405,2024-03-26T21:30:24.242Z,Polonnaruwa,DRY,Drought,1,45288,0,Water Bowsers|Dry Rations,2558,RESOLVED,CITIZEN
INC-2022-4406,2022-05-30T23:52:43.871Z,Monaragala,DRY,High Winds/Cyclone,2,2380,0,,106,RESOLVED,OFFICER
INC-2022-4407,2022-11-05T18:37:44.829Z,Puttalam,DRY,Flood,1,260,0,Dry Rations|Medical Kits,31,RESOLVED,SENSOR
INC-2019-4408,2019-02-28T15:05:48.406Z,Jaffna,EAST_NORTH,High Winds/Cyclone,1,147,0,,98,RESOLVED,CITIZEN
INC-2023-4409,2023-10-25T09:41:55.231Z,Hambantota,DRY,Animal Attack,1,3,2,Wildlife Officers|Veterinary Kits,89,RESOLVED,CITIZEN
INC-2019-4410,2019-04-16T19:57:03.045Z,Kalutara,WET,Landslide,2,572,0,Dry Rations|Medical Kits,98,RESOLVED,OFFICER
INC-2020-4411,2020-11-22T03:32:49.169Z,Puttalam,DRY,Drought,3,119880,0,Water Bowsers|Dry Rations,2671,RESOLVED,OFFICER
INC-2021-4412,2021-11-11T05:40:08.269Z,Ampara,EAST_NORTH,Drought,1,19903,0,Water Bowsers|Dry Rations,3842,RESOLVED,CITIZEN
INC-2020-4413,2020-01-03T20:09:49.357Z,Ampara,EAST_NORTH,Flood,2,1636,0,Dry Rations|Medical Kits,49,RESOLVED,OFFICER
INC-2020-4414,2020-12-24T21:02:54.866Z,Polonnaruwa,DRY,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,76,RESOLVED,CITIZEN
INC-2022-4415,2022-08-01T03:09:42.351Z,Colombo,WET,Landslide,1,438,0,Dry Rations|Medical Kits,150,RESOLVED,SENSOR
INC-2026-4416,2026-01-27T20:40:32.806Z,Badulla,HILL,Flood,1,813,0,Dry Rations|Medical Kits,32,RESOLVED,SENSOR
INC-2019-4417,2019-05-21T14:52:52.270Z,Badulla,HILL,Landslide,1,373,0,Dry Rations|Medical Kits,118,RESOLVED,OFFICER
INC-2021-4418,2021-01-30T01:12:01.046Z,Kurunegala,DRY,Flood,3,7236,0,Boats|Rescue Teams|Dry Rations|Medical Kits,18,RESOLVED,OFFICER
INC-2021-4419,2021-03-05T13:46:18.085Z,Ampara,EAST_NORTH,Animal Attack,1,4,1,Wildlife Officers|Veterinary Kits,72,RESOLVED,CITIZEN
INC-2021-4420,2021-11-19T05:03:04.560Z,Kalutara,WET,Flood,2,7884,0,Dry Rations|Medical Kits,86,RESOLVED,CITIZEN
INC-2019-4421,2019-04-11T00:26:11.808Z,Galle,WET,Flood,4,21856,7,Boats|Rescue Teams|Dry Rations|Medical Kits,106,RESOLVED,SENSOR
INC-2021-4422,2021-09-23T12:32:33.611Z,Matale,HILL,Landslide,3,1488,0,Boats|Rescue Teams|Dry Rations|Medical Kits,56,RESOLVED,CITIZEN
INC-2025-4423,2025-06-30T01:22:06.333Z,Ratnapura,HILL,Flood,3,15111,0,Boats|Rescue Teams|Dry Rations|Medical Kits,63,RESOLVED,CITIZEN
INC-2019-4424,2019-06-07T07:02:45.396Z,Gampaha,WET,Flood,3,4338,0,Boats|Rescue Teams|Dry Rations|Medical Kits,89,RESOLVED,CITIZEN
INC-2023-4425,2023-08-01T08:38:02.822Z,Monaragala,DRY,Animal Attack,1,2,1,Wildlife Officers|Veterinary Kits,37,RESOLVED,CITIZEN
INC-2020-4426,2020-09-17T15:09:16.126Z,Kegalle,HILL,Landslide,1,258,0,Dry Rations|Medical Kits,78,RESOLVED,CITIZEN
INC-2025-4427,2025-11-19T19:22:18.996Z,Matale,HILL,Landslide,1,56,0,Dry Rations|Medical Kits,168,RESOLVED,OFFICER
INC-2020-4428,2020-02-18T22:31:49.639Z,Kalutara,WET,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,71,RESOLVED,OFFICER
INC-2018-4429,2018-09-15T23:17:13.081Z,Hambantota,DRY,Drought,4,112016,0,Water Bowsers|Dry Rations,3504,RESOLVED,CITIZEN
INC-2021-4430,2021-06-19T09:42:57.068Z,Mullaitivu,EAST_NORTH,Animal Attack,1,4,0,Wildlife Officers|Veterinary Kits,89,RESOLVED,SENSOR
INC-2025-4431,2025-04-08T17:14:34.233Z,Galle,WET,Flood,4,7360,0,Boats|Rescue Teams|Dry Rations|Medical Kits,119,RESOLVED,SENSOR
INC-2018-4432,2018-10-17T08:12:25.223Z,Polonnaruwa,DRY,Forest Fire,4,16,0,Fire Trucks|Air Support,181,RESOLVED,CITIZEN
INC-2019-4433,2019-02-26T20:04:05.691Z,Ampara,EAST_NORTH,Flood,2,592,0,Dry Rations|Medical Kits,95,RESOLVED,OFFICER
INC-2020-4434,2020-03-26T17:28:58.183Z,Kalutara,WET,Flood,3,14418,0,Boats|Rescue Teams|Dry Rations|Medical Kits,85,RESOLVED,SENSOR
INC-2020-4435,2020-10-29T20:43:02.211Z,Batticaloa,EAST_NORTH,High Winds/Cyclone,5,2125,5,,15,RESOLVED,CITIZEN
INC-2018-4436,2018-10-01T00:38:22.387Z,Batticaloa,EAST_NORTH,Flood,2,4024,0,Dry Rations|Medical Kits,108,RESOLVED,SENSOR
INC-2024-4437,2024-01-27T03:24:13.456Z,Matara,WET,Flood,3,4689,0,Boats|Rescue Teams|Dry Rations|Medical Kits,56,RESOLVED,MEDIA
INC-2023-4438,2023-01-25T15:34:11.513Z,Gampaha,WET,Flood,2,6392,0,Dry Rations|Medical Kits,81,RESOLVED,CITIZEN
INC-2022-4439,2022-06-08T00:59:57.293Z,Colombo,WET,Flood,3,1944,0,Boats|Rescue Teams|Dry Rations|Medical Kits,61,RESOLVED,CITIZEN
INC-2020-4440,2020-10-15T12:16:35.395Z,Colombo,WET,Flood,3,14949,0,Boats|Rescue Teams|Dry Rations|Medical Kits,67,RESOLVED,OFFICER
INC-2018-4441,2018-04-22T02:00:32.256Z,Colombo,WET,Landslide,3,1215,8,Boats|Rescue Teams|Dry Rations|Medical Kits,84,RESOLVED,CITIZEN
INC-2025-4442,2025-06-11T01:21:35.180Z,Matale,HILL,Landslide,1,370,0,Dry Rations|Medical Kits,79,RESOLVED,CITIZEN
INC-2019-4443,2019-07-01T17:14:57.677Z,Kalutara,WET,Flood,2,7876,0,Dry Rations|Medical Kits,36,RESOLVED,CITIZEN
INC-2022-4444,2022-04-22T10:30:44.010Z,Kalutara,WET,Flood,2,700,0,Dry Rations|Medical Kits,54,RESOLVED,MEDIA
INC-2023-4445,2023-05-25T09:20:42.404Z,Colombo,WET,Flood,2,1236,0,Dry Rations|Medical Kits,94,RESOLVED,CITIZEN
INC-2023-4446,2023-12-11T21:34:14.573Z,Trincomalee,EAST_NORTH,Flood,3,10944,0,Boats|Rescue Teams|Dry Rations|Medical Kits,76,RESOLVED,OFFICER
INC-2018-4447,2018-10-17T18:23:08.694Z,Mullaitivu,EAST_NORTH,Animal Attack,1,8,0,Wildlife Officers|Veterinary Kits,73,RESOLVED,CITIZEN
INC-2025-4448,2025-05-07T19:23:16.100Z,Matale,HILL,Landslide,4,1672,3,Boats|Rescue Teams|Dry Rations|Medical Kits,114,RESOLVED,MEDIA
INC-2023-4449,2023-07-18T22:42:32.788Z,Kegalle,HILL,Landslide,5,2305,14,Boats|Rescue Teams|Dry Rations|Medical Kits,154,RESOLVED,CITIZEN
INC-2020-4450,2020-03-17T21:31:33.377Z,Gampaha,WET,Animal Attack,1,4,2,Wildlife Officers|Veterinary Kits,41,RESOLVED,CITIZEN
INC-2023-4451,2023-01-27T04:50:32.069Z,Colombo,WET,Animal Attack,1,1,0,Wildlife Officers|Veterinary Kits,55,RESOLVED,CITIZEN
INC-2021-4452,2021-08-08T19:34:02.328Z,Monaragala,DRY,Forest Fire,2,162,0,Fire Trucks|Air Support,164,RESOLVED,CITIZEN
INC-2023-4453,2023-02-20T03:53:17.989Z,Galle,WET,Flood,3,11781,0,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,OFFICER
INC-2025-4454,2025-09-21T11:40:00.197Z,Matale,HILL,High Winds/Cyclone,2,956,0,,93,RESOLVED,CITIZEN
INC-2021-4455,2021-10-07T01:09:49.404Z,Kalutara,WET,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,75,RESOLVED,OFFICER
INC-2022-4456,2022-07-30T10:04:38.451Z,Puttalam,DRY,Animal Attack,1,5,0,Wildlife Officers|Veterinary Kits,36,RESOLVED,CITIZEN
INC-2025-4457,2025-01-13T07:45:22.402Z,Mannar,DRY,Flood,1,1929,0,Dry Rations|Medical Kits,60,RESOLVED,MEDIA
INC-2019-4458,2019-11-21T20:25:32.123Z,Vavuniya,DRY,High Winds/Cyclone,2,1748,0,,28,RESOLVED,CITIZEN
INC-2024-4459,2024-10-03T17:13:15.038Z,Galle,WET,High Winds/Cyclone,4,31280,6,,102,RESOLVED,MEDIA
INC-2019-4460,2019-06-16T15:29:27.525Z,Ratnapura,HILL,High Winds/Cyclone,2,5368,0,,63,RESOLVED,CITIZEN
INC-2023-4461,2023-07-23T04:36:23.041Z,Gampaha,WET,Flood,3,14346,0,Boats|Rescue Teams|Dry Rations|Medical Kits,16,RESOLVED,CITIZEN
INC-2022-4462,2022-08-20T07:43:57.321Z,Kegalle,HILL,Flood,2,824,0,Dry Rations|Medical Kits,63,RESOLVED,OFFICER
INC-2021-4463,2021-09-15T09:38:31.447Z,Anuradhapura,DRY,Animal Attack,1,1,0,Wildlife Officers|Veterinary Kits,81,RESOLVED,CITIZEN
INC-2025-4464,2025-09-19T04:05:16.322Z,Galle,WET,Flood,1,397,0,Dry Rations|Medical Kits,30,RESOLVED,OFFICER
INC-2020-4465,2020-05-09T22:36:45.216Z,Badulla,HILL,Landslide,3,1395,5,Boats|Rescue Teams|Dry Rations|Medical Kits,175,RESOLVED,CITIZEN
INC-2023-4466,2023-12-05T03:54:46.426Z,Anuradhapura,DRY,High Winds/Cyclone,4,9872,8,,118,RESOLVED,OFFICER
INC-2019-4467,2019-11-21T02:51:56.638Z,Vavuniya,DRY,Flood,4,14400,7,Boats|Rescue Teams|Dry Rations|Medical Kits,90,RESOLVED,CITIZEN
INC-2023-4468,2023-03-22T08:57:15.214Z,Matara,WET,Flood,4,22992,3,Boats|Rescue Teams|Dry Rations|Medical Kits,38,RESOLVED,CITIZEN
INC-2019-4469,2019-11-27T23:43:45.919Z,Ratnapura,HILL,Landslide,1,359,0,Dry Rations|Medical Kits,61,RESOLVED,CITIZEN
INC-2019-4470,2019-08-18T15:31:56.822Z,Nuwara Eliya,HILL,Flood,2,2984,0,Dry Rations|Medical Kits,90,RESOLVED,OFFICER
INC-2023-4471,2023-12-12T19:02:02.434Z,Nuwara Eliya,HILL,Landslide,1,470,0,Dry Rations|Medical Kits,176,RESOLVED,OFFICER
INC-2025-4472,2025-02-14T20:04:38.265Z,Colombo,WET,Flood,5,1925,10,Boats|Rescue Teams|Dry Rations|Medical Kits,77,RESOLVED,CITIZEN
INC-2021-4473,2021-07-08T00:52:37.327Z,Ampara,EAST_NORTH,Drought,2,72340,0,Water Bowsers|Dry Rations,3242,RESOLVED,CITIZEN
INC-2019-4474,2019-06-13T02:47:51.226Z,Kandy,HILL,Flood,3,17694,0,Boats|Rescue Teams|Dry Rations|Medical Kits,74,RESOLVED,CITIZEN
INC-2024-4475,2024-04-21T09:42:03.033Z,Mannar,DRY,Drought,1,14005,0,Water Bowsers|Dry Rations,2709,RESOLVED,OFFICER
INC-2025-4476,2025-04-26T07:32:17.989Z,Mannar,DRY,Animal Attack,2,4,2,Wildlife Officers|Veterinary Kits,35,RESOLVED,OFFICER
INC-2022-4477,2022-09-05T04:06:42.574Z,Vavuniya,DRY,Drought,1,35570,0,Water Bowsers|Dry Rations,3226,RESOLVED,CITIZEN
INC-2020-4478,2020-07-07T01:38:56.787Z,Kandy,HILL,Flood,2,7672,0,Dry Rations|Medical Kits,117,RESOLVED,OFFICER
INC-2021-4479,2021-04-29T10:00:29.517Z,Matara,WET,Flood,1,1325,0,Dry Rations|Medical Kits,116,RESOLVED,OFFICER
INC-2023-4480,2023-01-29T21:24:30.892Z,Matara,WET,Flood,2,3776,0,Dry Rations|Medical Kits,47,RESOLVED,CITIZEN
INC-2026-4481,2026-03-12T16:31:03.851Z,Matara,WET,Flood,2,7916,0,Dry Rations|Medical Kits,103,RESOLVED,OFFICER
INC-2018-4482,2018-06-21T05:00:50.471Z,Kandy,HILL,Flood,5,19275,1,Boats|Rescue Teams|Dry Rations|Medical Kits,53,RESOLVED,CITIZEN
INC-2018-4483,2018-06-15T16:48:25.706Z,Hambantota,DRY,Drought,4,37792,0,Water Bowsers|Dry Rations,2518,RESOLVED,MEDIA
INC-2026-4484,2026-02-21T02:20:14.428Z,Hambantota,DRY,Animal Attack,1,9,1,Wildlife Officers|Veterinary Kits,69,RESOLVED,SENSOR
INC-2022-4485,2022-08-17T20:02:29.084Z,Colombo,WET,High Winds/Cyclone,2,320,0,,73,RESOLVED,CITIZEN
INC-2019-4486,2019-12-04T22:34:13.648Z,Puttalam,DRY,Flood,4,22592,2,Boats|Rescue Teams|Dry Rations|Medical Kits,30,RESOLVED,CITIZEN
INC-2023-4487,2023-08-02T08:24:47.858Z,Matale,HILL,Landslide,1,332,0,Dry Rations|Medical Kits,114,RESOLVED,CITIZEN
INC-2024-4488,2024-12-11T13:58:38.684Z,Hambantota,DRY,Flood,3,17811,0,Boats|Rescue Teams|Dry Rations|Medical Kits,109,RESOLVED,CITIZEN
INC-2019-4489,2019-06-09T22:50:33.412Z,Badulla,HILL,Flood,3,1143,0,Boats|Rescue Teams|Dry Rations|Medical Kits,21,RESOLVED,SENSOR
INC-2022-4490,2022-07-29T20:49:44.696Z,Gampaha,WET,Flood,4,3024,3,Boats|Rescue Teams|Dry Rations|Medical Kits,58,RESOLVED,CITIZEN
INC-2020-4491,2020-04-05T08:29:27.512Z,Kalutara,WET,Animal Attack,1,7,2,Wildlife Officers|Veterinary Kits,44,RESOLVED,OFFICER
INC-2023-4492,2023-06-07T14:39:45.269Z,Gampaha,WET,Flood,4,22288,5,Boats|Rescue Teams|Dry Rations|Medical Kits,27,RESOLVED,CITIZEN
INC-2019-4493,2019-01-02T21:46:59.831Z,Hambantota,DRY,Animal Attack,1,8,2,Wildlife Officers|Veterinary Kits,42,RESOLVED,OFFICER
INC-2021-4494,2021-09-29T19:45:30.945Z,Kandy,HILL,Landslide,5,560,7,Boats|Rescue Teams|Dry Rations|Medical Kits,173,RESOLVED,CITIZEN
INC-2022-4495,2022-04-21T18:56:23.199Z,Ampara,EAST_NORTH,Drought,2,56804,0,Water Bowsers|Dry Rations,2607,RESOLVED,OFFICER
INC-2018-4496,2018-06-20T20:22:19.077Z,Gampaha,WET,High Winds/Cyclone,2,1244,0,,97,RESOLVED,CITIZEN
INC-2020-4497,2020-09-25T14:09:58.052Z,Galle,WET,Flood,3,10116,0,Boats|Rescue Teams|Dry Rations|Medical Kits,103,RESOLVED,OFFICER
INC-2026-4498,2026-01-27T02:37:29.862Z,Polonnaruwa,DRY,Flood,1,1058,0,Dry Rations|Medical Kits,97,RESOLVED,CITIZEN
INC-2019-4499,2019-08-23T23:19:44.504Z,Gampaha,WET,High Winds/Cyclone,1,654,0,,21,RESOLVED,OFFICER
INC-2018-4500,2018-12-28T05:40:39.292Z,Puttalam,DRY,Flood,5,19025,6,Boats|Rescue Teams|Dry Rations|Medical Kits,17,RESOLVED,CITIZEN
INC-2018-4501,2018-01-14T18:37:22.162Z,Trincomalee,EAST_NORTH,Flood,3,6606,0,Boats|Rescue Teams|Dry Rations|Medical Kits,100,RESOLVED,OFFICER
INC-2021-4502,2021-09-03T14:04:28.330Z,Polonnaruwa,DRY,Drought,1,15641,0,Water Bowsers|Dry Rations,2360,RESOLVED,OFFICER
INC-2018-4503,2018-05-24T13:35:30.224Z,Galle,WET,Landslide,1,379,0,Dry Rations|Medical Kits,109,RESOLVED,OFFICER
INC-2019-4504,2019-07-03T22:04:52.570Z,Puttalam,DRY,Drought,3,57564,0,Water Bowsers|Dry Rations,3758,RESOLVED,OFFICER
INC-2021-4505,2021-07-17T18:28:09.881Z,Vavuniya,DRY,Drought,1,35545,0,Water Bowsers|Dry Rations,2743,RESOLVED,SENSOR
INC-2024-4506,2024-11-02T22:56:05.356Z,Nuwara Eliya,HILL,Flood,1,1468,0,Dry Rations|Medical Kits,53,RESOLVED,SENSOR
INC-2018-4507,2018-06-04T22:51:43.142Z,Polonnaruwa,DRY,Drought,2,82600,0,Water Bowsers|Dry Rations,4307,RESOLVED,SENSOR
INC-2024-4508,2024-02-18T21:25:15.249Z,Monaragala,DRY,Animal Attack,1,9,0,Wildlife Officers|Veterinary Kits,87,RESOLVED,CITIZEN
INC-2021-4509,2021-08-12T01:30:44.683Z,Vavuniya,DRY,Animal Attack,2,9,1,Wildlife Officers|Veterinary Kits,88,RESOLVED,CITIZEN
INC-2018-4510,2018-09-11T14:21:15.012Z,Batticaloa,EAST_NORTH,Drought,2,47428,0,Water Bowsers|Dry Rations,3134,RESOLVED,CITIZEN
INC-2025-4511,2025-08-25T10:56:34.367Z,Gampaha,WET,Flood,4,20736,8,Boats|Rescue Teams|Dry Rations|Medical Kits,66,RESOLVED,OFFICER
INC-2024-4512,2024-11-16T08:18:58.394Z,Kalutara,WET,Flood,1,295,0,Dry Rations|Medical Kits,96,RESOLVED,SENSOR
INC-2021-4513,2021-05-20T21:28:12.620Z,Matara,WET,Flood,2,3924,0,Dry Rations|Medical Kits,119,RESOLVED,CITIZEN
INC-2024-4514,2024-09-18T02:53:46.976Z,Kandy,HILL,Flood,1,730,0,Dry Rations|Medical Kits,26,RESOLVED,SENSOR
INC-2019-4515,2019-06-01T02:14:52.790Z,Jaffna,EAST_NORTH,Drought,4,121784,0,Water Bowsers|Dry Rations,1684,RESOLVED,OFFICER
INC-2020-4516,2020-07-18T19:19:11.484Z,Colombo,WET,Flood,2,6892,0,Dry Rations|Medical Kits,34,RESOLVED,CITIZEN
INC-2022-4517,2022-09-23T03:09:52.443Z,Gampaha,WET,Flood,3,7137,0,Boats|Rescue Teams|Dry Rations|Medical Kits,73,RESOLVED,MEDIA
INC-2024-4518,2024-03-25T03:20:00.337Z,Ratnapura,HILL,Flood,1,1638,0,Dry Rations|Medical Kits,70,RESOLVED,CITIZEN
INC-2018-4519,2018-12-29T13:36:36.790Z,Kandy,HILL,Flood,5,27400,10,Boats|Rescue Teams|Dry Rations|Medical Kits,67,RESOLVED,OFFICER
INC-2022-4520,2022-07-19T15:35:25.735Z,Hambantota,DRY,Animal Attack,1,10,0,Wildlife Officers|Veterinary Kits,34,RESOLVED,CITIZEN
INC-2023-4521,2023-01-04T23:54:50.374Z,Gampaha,WET,Flood,5,25375,9,Boats|Rescue Teams|Dry Rations|Medical Kits,86,RESOLVED,OFFICER
INC-2021-4522,2021-02-24T00:35:58.797Z,Kegalle,HILL,Animal Attack,1,4,0,Wildlife Officers|Veterinary Kits,90,RESOLVED,CITIZEN
INC-2021-4523,2021-09-27T22:55:20.875Z,Batticaloa,EAST_NORTH,Animal Attack,2,5,2,Wildlife Officers|Veterinary Kits,77,RESOLVED,CITIZEN
INC-2021-4524,2021-02-02T00:01:57.199Z,Mannar,DRY,Flood,4,28144,7,Boats|Rescue Teams|Dry Rations|Medical Kits,28,RESOLVED,CITIZEN
INC-2019-4525,2019-08-12T09:52:04.775Z,Mullaitivu,EAST_NORTH,High Winds/Cyclone,3,5832,0,,97,RESOLVED,CITIZEN
INC-2019-4526,2019-06-11T13:22:28.063Z,Gampaha,WET,Flood,1,1897,0,Dry Rations|Medical Kits,18,RESOLVED,CITIZEN
INC-2023-4527,2023-12-23T11:50:24.114Z,Galle,WET,Flood,2,1648,0,Dry Rations|Medical Kits,67,RESOLVED,OFFICER
INC-2022-4528,2022-02-26T08:36:55.123Z,Ratnapura,HILL,High Winds/Cyclone,1,1129,0,,66,RESOLVED,MEDIA
INC-2018-4529,2018-12-01T01:20:11.943Z,Colombo,WET,Flood,3,2493,0,Boats|Rescue Teams|Dry Rations|Medical Kits,18,RESOLVED,OFFICER
